date,id_coord,plume,set,lat,lon,coord_x,coord_y,path
20230107,id_7026,yes,augmented,33.835,113.45,42,12,images/plume_new\20230107_methane_mixing_ratio_id_7026_aug_2
20230108,id_4212,yes,augmented,23.7,86.39500000000001,16,46,images/plume_new\20230108_methane_mixing_ratio_id_4212_aug_0
20230108,id_4212,yes,augmented,23.7,86.39500000000001,48,18,images/plume_new\20230108_methane_mixing_ratio_id_4212_aug_1
20230108,id_4212,yes,augmented,23.7,86.39500000000001,16,18,images/plume_new\20230108_methane_mixing_ratio_id_4212_aug_2
20230108,id_7026,yes,augmented,33.835,113.45,42,67,images/plume_new\20230108_methane_mixing_ratio_id_7026_aug_0
20230108,id_7026,yes,augmented,33.835,113.45,22,-3,images/plume_new\20230108_methane_mixing_ratio_id_7026_aug_1
20230108,id_7026,yes,augmented,33.835,113.45,42,-3,images/plume_new\20230108_methane_mixing_ratio_id_7026_aug_2
20230109,id_0471,yes,augmented,31.38,-103.41,37,37,images/plume_new\20230109_methane_mixing_ratio_id_0471_aug_0
20230109,id_0471,yes,augmented,31.38,-103.41,27,27,images/plume_new\20230109_methane_mixing_ratio_id_0471_aug_1
20230109,id_0471,yes,augmented,31.38,-103.41,37,27,images/plume_new\20230109_methane_mixing_ratio_id_0471_aug_2
20230109,id_6426,yes,augmented,23.65,86.5575,14,48,images/plume_new\20230109_methane_mixing_ratio_id_6426_aug_0
20230109,id_6426,yes,augmented,23.65,86.5575,50,16,images/plume_new\20230109_methane_mixing_ratio_id_6426_aug_1
20230109,id_6426,yes,augmented,23.65,86.5575,14,16,images/plume_new\20230109_methane_mixing_ratio_id_6426_aug_2
20230109,id_8446,yes,augmented,22.930625,72.536875,60,0,images/plume_new\20230109_methane_mixing_ratio_id_8446_aug_0
20230109,id_8446,yes,augmented,22.930625,72.536875,4,64,images/plume_new\20230109_methane_mixing_ratio_id_8446_aug_1
20230109,id_8446,yes,augmented,22.930625,72.536875,60,64,images/plume_new\20230109_methane_mixing_ratio_id_8446_aug_2
20230109,id_9482,yes,augmented,23.95375,90.21875,22,58,images/plume_new\20230109_methane_mixing_ratio_id_9482_aug_0
20230109,id_9482,yes,augmented,23.95375,90.21875,42,6,images/plume_new\20230109_methane_mixing_ratio_id_9482_aug_1
20230109,id_9482,yes,augmented,23.95375,90.21875,22,6,images/plume_new\20230109_methane_mixing_ratio_id_9482_aug_2
20230110,id_2274,yes,augmented,28.51,77.44239999999999,13,61,images/plume_new\20230110_methane_mixing_ratio_id_2274_aug_0
20230110,id_2274,yes,augmented,28.51,77.44239999999999,51,3,images/plume_new\20230110_methane_mixing_ratio_id_2274_aug_1
20230110,id_2274,yes,augmented,28.51,77.44239999999999,13,3,images/plume_new\20230110_methane_mixing_ratio_id_2274_aug_2
20230110,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,32,63,images/plume_new\20230110_methane_mixing_ratio_id_3348_aug_0
20230110,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,32,1,images/plume_new\20230110_methane_mixing_ratio_id_3348_aug_1
20230110,id_3348,yes,augmented,33.51333333333333,-87.20333333333333,32,1,images/plume_new\20230110_methane_mixing_ratio_id_3348_aug_2
20230110,id_8446,yes,augmented,22.930625,72.536875,55,3,images/plume_new\20230110_methane_mixing_ratio_id_8446_aug_0
20230110,id_8446,yes,augmented,22.930625,72.536875,9,61,images/plume_new\20230110_methane_mixing_ratio_id_8446_aug_1
20230110,id_8446,yes,augmented,22.930625,72.536875,55,61,images/plume_new\20230110_methane_mixing_ratio_id_8446_aug_2
20230110,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,1,9,images/plume_new\20230110_methane_mixing_ratio_id_8714_aug_0
20230110,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,63,55,images/plume_new\20230110_methane_mixing_ratio_id_8714_aug_1
20230110,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,1,55,images/plume_new\20230110_methane_mixing_ratio_id_8714_aug_2
20230111,id_2146,yes,augmented,35.11,40.5225,13,36,images/plume_new\20230111_methane_mixing_ratio_id_2146_aug_0
20230111,id_2146,yes,augmented,35.11,40.5225,51,28,images/plume_new\20230111_methane_mixing_ratio_id_2146_aug_1
20230111,id_2146,yes,augmented,35.11,40.5225,13,28,images/plume_new\20230111_methane_mixing_ratio_id_2146_aug_2
20230111,id_8446,yes,augmented,22.930625,72.536875,60,2,images/plume_new\20230111_methane_mixing_ratio_id_8446_aug_0
20230111,id_8446,yes,augmented,22.930625,72.536875,4,62,images/plume_new\20230111_methane_mixing_ratio_id_8446_aug_1
20230111,id_8446,yes,augmented,22.930625,72.536875,60,62,images/plume_new\20230111_methane_mixing_ratio_id_8446_aug_2
20230111,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,4,10,images/plume_new\20230111_methane_mixing_ratio_id_8714_aug_0
20230111,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,60,54,images/plume_new\20230111_methane_mixing_ratio_id_8714_aug_1
20230111,id_8714,yes,augmented,27.89333333333333,-101.29333333333334,4,54,images/plume_new\20230111_methane_mixing_ratio_id_8714_aug_2
20230111,id_9028,yes,augmented,22.286666666666665,73.12666666666667,40,20,images/plume_new\20230111_methane_mixing_ratio_id_9028_aug_0
20230111,id_9028,yes,augmented,22.286666666666665,73.12666666666667,24,44,images/plume_new\20230111_methane_mixing_ratio_id_9028_aug_1
20230111,id_9028,yes,augmented,22.286666666666665,73.12666666666667,40,44,images/plume_new\20230111_methane_mixing_ratio_id_9028_aug_2
20230111,id_9715,yes,augmented,19.12400000000001,72.886,22,8,images/plume_new\20230111_methane_mixing_ratio_id_9715_aug_0
20230111,id_9715,yes,augmented,19.12400000000001,72.886,42,56,images/plume_new\20230111_methane_mixing_ratio_id_9715_aug_1
20230111,id_9715,yes,augmented,19.12400000000001,72.886,22,56,images/plume_new\20230111_methane_mixing_ratio_id_9715_aug_2
20230112,id_0438,yes,augmented,36.66333333333333,109.86333333333334,56,37,images/plume_new\20230112_methane_mixing_ratio_id_0438_aug_0
20230112,id_0438,yes,augmented,36.66333333333333,109.86333333333334,8,27,images/plume_new\20230112_methane_mixing_ratio_id_0438_aug_1
20230112,id_0438,yes,augmented,36.66333333333333,109.86333333333334,56,27,images/plume_new\20230112_methane_mixing_ratio_id_0438_aug_2
20230112,id_6546,yes,augmented,21.06,84.93666666666667,8,2,images/plume_new\20230112_methane_mixing_ratio_id_6546_aug_0
20230112,id_6546,yes,augmented,21.06,84.93666666666667,56,62,images/plume_new\20230112_methane_mixing_ratio_id_6546_aug_1
20230112,id_6546,yes,augmented,21.06,84.93666666666667,8,62,images/plume_new\20230112_methane_mixing_ratio_id_6546_aug_2
20230113,id_1465,yes,augmented,23.83333333333333,90.46,20,62,images/plume_new\20230113_methane_mixing_ratio_id_1465_aug_0
20230113,id_1465,yes,augmented,23.83333333333333,90.46,44,2,images/plume_new\20230113_methane_mixing_ratio_id_1465_aug_1
20230113,id_1465,yes,augmented,23.83333333333333,90.46,20,2,images/plume_new\20230113_methane_mixing_ratio_id_1465_aug_2
20230113,id_2040,yes,augmented,23.75,86.55999999999999,17,49,images/plume_new\20230113_methane_mixing_ratio_id_2040_aug_0
20230113,id_2040,yes,augmented,23.75,86.55999999999999,47,15,images/plume_new\20230113_methane_mixing_ratio_id_2040_aug_1
20230113,id_2040,yes,augmented,23.75,86.55999999999999,17,15,images/plume_new\20230113_methane_mixing_ratio_id_2040_aug_2
20230113,id_8815,yes,augmented,32.11,-101.62,57,2,images/plume_new\20230113_methane_mixing_ratio_id_8815_aug_0
20230113,id_8815,yes,augmented,32.11,-101.62,7,62,images/plume_new\20230113_methane_mixing_ratio_id_8815_aug_1
20230113,id_8815,yes,augmented,32.11,-101.62,57,62,images/plume_new\20230113_methane_mixing_ratio_id_8815_aug_2
20230114,id_3534,yes,augmented,-26.63,29.0225,32,50,images/plume_new\20230114_methane_mixing_ratio_id_3534_aug_0
20230114,id_3534,yes,augmented,-26.63,29.0225,32,14,images/plume_new\20230114_methane_mixing_ratio_id_3534_aug_1
20230114,id_3534,yes,augmented,-26.63,29.0225,32,14,images/plume_new\20230114_methane_mixing_ratio_id_3534_aug_2
20230114,id_4129,yes,augmented,30.112,71.57000000000001,2,67,images/plume_new\20230114_methane_mixing_ratio_id_4129_aug_0
20230114,id_4129,yes,augmented,30.112,71.57000000000001,62,-3,images/plume_new\20230114_methane_mixing_ratio_id_4129_aug_1
20230114,id_4129,yes,augmented,30.112,71.57000000000001,2,-3,images/plume_new\20230114_methane_mixing_ratio_id_4129_aug_2
20230114,id_7964,yes,augmented,20.89,85.20500000000001,3,17,images/plume_new\20230114_methane_mixing_ratio_id_7964_aug_0
20230114,id_7964,yes,augmented,20.89,85.20500000000001,61,47,images/plume_new\20230114_methane_mixing_ratio_id_7964_aug_1
20230114,id_7964,yes,augmented,20.89,85.20500000000001,3,47,images/plume_new\20230114_methane_mixing_ratio_id_7964_aug_2
20230115,id_3534,yes,augmented,-26.63,29.0225,32,50,images/plume_new\20230115_methane_mixing_ratio_id_3534_aug_0
20230115,id_3534,yes,augmented,-26.63,29.0225,32,14,images/plume_new\20230115_methane_mixing_ratio_id_3534_aug_1
20230115,id_3534,yes,augmented,-26.63,29.0225,32,14,images/plume_new\20230115_methane_mixing_ratio_id_3534_aug_2
20230115,id_6675,yes,augmented,31.52875,74.330625,41,47,images/plume_new\20230115_methane_mixing_ratio_id_6675_aug_0
20230115,id_6675,yes,augmented,31.52875,74.330625,23,17,images/plume_new\20230115_methane_mixing_ratio_id_6675_aug_1
20230115,id_6675,yes,augmented,31.52875,74.330625,41,17,images/plume_new\20230115_methane_mixing_ratio_id_6675_aug_2
20230115,id_9715,yes,augmented,19.12400000000001,72.886,17,7,images/plume_new\20230115_methane_mixing_ratio_id_9715_aug_0
20230115,id_9715,yes,augmented,19.12400000000001,72.886,47,57,images/plume_new\20230115_methane_mixing_ratio_id_9715_aug_1
20230115,id_9715,yes,augmented,19.12400000000001,72.886,17,57,images/plume_new\20230115_methane_mixing_ratio_id_9715_aug_2
20230116,id_2274,yes,augmented,28.51,77.44239999999999,19,61,images/plume_new\20230116_methane_mixing_ratio_id_2274_aug_0
20230116,id_2274,yes,augmented,28.51,77.44239999999999,45,3,images/plume_new\20230116_methane_mixing_ratio_id_2274_aug_1
20230116,id_2274,yes,augmented,28.51,77.44239999999999,19,3,images/plume_new\20230116_methane_mixing_ratio_id_2274_aug_2
20230116,id_3733,yes,augmented,26.42428571428572,80.28428571428572,23,52,images/plume_new\20230116_methane_mixing_ratio_id_3733_aug_0
20230116,id_3733,yes,augmented,26.42428571428572,80.28428571428572,41,12,images/plume_new\20230116_methane_mixing_ratio_id_3733_aug_1
20230116,id_3733,yes,augmented,26.42428571428572,80.28428571428572,23,12,images/plume_new\20230116_methane_mixing_ratio_id_3733_aug_2
20230116,id_7820,yes,augmented,17.475,78.58,38,66,images/plume_new\20230116_methane_mixing_ratio_id_7820_aug_0
20230116,id_7820,yes,augmented,17.475,78.58,26,-2,images/plume_new\20230116_methane_mixing_ratio_id_7820_aug_1
20230116,id_7820,yes,augmented,17.475,78.58,38,-2,images/plume_new\20230116_methane_mixing_ratio_id_7820_aug_2
20230117,id_2274,yes,augmented,28.51,77.44239999999999,18,62,images/plume_new\20230117_methane_mixing_ratio_id_2274_aug_0
20230117,id_2274,yes,augmented,28.51,77.44239999999999,46,2,images/plume_new\20230117_methane_mixing_ratio_id_2274_aug_1
20230117,id_2274,yes,augmented,28.51,77.44239999999999,18,2,images/plume_new\20230117_methane_mixing_ratio_id_2274_aug_2
20230117,id_3733,yes,augmented,26.42428571428572,80.28428571428572,23,50,images/plume_new\20230117_methane_mixing_ratio_id_3733_aug_0
20230117,id_3733,yes,augmented,26.42428571428572,80.28428571428572,41,14,images/plume_new\20230117_methane_mixing_ratio_id_3733_aug_1
20230117,id_3733,yes,augmented,26.42428571428572,80.28428571428572,23,14,images/plume_new\20230117_methane_mixing_ratio_id_3733_aug_2
20230117,id_6127,yes,augmented,32.150000000000006,74.405,58,48,images/plume_new\20230117_methane_mixing_ratio_id_6127_aug_0
20230117,id_6127,yes,augmented,32.150000000000006,74.405,6,16,images/plume_new\20230117_methane_mixing_ratio_id_6127_aug_1
20230117,id_6127,yes,augmented,32.150000000000006,74.405,58,16,images/plume_new\20230117_methane_mixing_ratio_id_6127_aug_2
20230117,id_6675,yes,augmented,31.52875,74.330625,42,48,images/plume_new\20230117_methane_mixing_ratio_id_6675_aug_0
20230117,id_6675,yes,augmented,31.52875,74.330625,22,16,images/plume_new\20230117_methane_mixing_ratio_id_6675_aug_1
20230117,id_6675,yes,augmented,31.52875,74.330625,42,16,images/plume_new\20230117_methane_mixing_ratio_id_6675_aug_2
20230118,id_2274,yes,augmented,28.51,77.44239999999999,21,57,images/plume_new\20230118_methane_mixing_ratio_id_2274_aug_0
20230118,id_2274,yes,augmented,28.51,77.44239999999999,43,7,images/plume_new\20230118_methane_mixing_ratio_id_2274_aug_1
20230118,id_2274,yes,augmented,28.51,77.44239999999999,21,7,images/plume_new\20230118_methane_mixing_ratio_id_2274_aug_2
20230118,id_4928,yes,augmented,38.63363636363636,54.23636363636364,48,4,images/plume_new\20230118_methane_mixing_ratio_id_4928_aug_0
20230118,id_4928,yes,augmented,38.63363636363636,54.23636363636364,16,60,images/plume_new\20230118_methane_mixing_ratio_id_4928_aug_1
20230118,id_4928,yes,augmented,38.63363636363636,54.23636363636364,48,60,images/plume_new\20230118_methane_mixing_ratio_id_4928_aug_2
20230119,id_9715,yes,augmented,19.12400000000001,72.886,21,6,images/plume_new\20230119_methane_mixing_ratio_id_9715_aug_0
20230119,id_9715,yes,augmented,19.12400000000001,72.886,43,58,images/plume_new\20230119_methane_mixing_ratio_id_9715_aug_1
20230119,id_9715,yes,augmented,19.12400000000001,72.886,21,58,images/plume_new\20230119_methane_mixing_ratio_id_9715_aug_2
20230120,id_0080,yes,augmented,23.21333333333333,90.78,3,0,images/plume_new\20230120_methane_mixing_ratio_id_0080_aug_0
20230120,id_0080,yes,augmented,23.21333333333333,90.78,61,64,images/plume_new\20230120_methane_mixing_ratio_id_0080_aug_1
20230120,id_0080,yes,augmented,23.21333333333333,90.78,3,64,images/plume_new\20230120_methane_mixing_ratio_id_0080_aug_2
20230120,id_6459,yes,augmented,31.685,-104.02,46,23,images/plume_new\20230120_methane_mixing_ratio_id_6459_aug_0
20230120,id_6459,yes,augmented,31.685,-104.02,18,41,images/plume_new\20230120_methane_mixing_ratio_id_6459_aug_1
20230120,id_6459,yes,augmented,31.685,-104.02,46,41,images/plume_new\20230120_methane_mixing_ratio_id_6459_aug_2
20230120,id_7566,yes,augmented,23.802,90.261,19,59,images/plume_new\20230120_methane_mixing_ratio_id_7566_aug_0
20230120,id_7566,yes,augmented,23.802,90.261,45,5,images/plume_new\20230120_methane_mixing_ratio_id_7566_aug_1
20230120,id_7566,yes,augmented,23.802,90.261,19,5,images/plume_new\20230120_methane_mixing_ratio_id_7566_aug_2
20230120,id_9715,yes,augmented,19.12400000000001,72.886,19,9,images/plume_new\20230120_methane_mixing_ratio_id_9715_aug_0
20230120,id_9715,yes,augmented,19.12400000000001,72.886,45,55,images/plume_new\20230120_methane_mixing_ratio_id_9715_aug_1
20230120,id_9715,yes,augmented,19.12400000000001,72.886,19,55,images/plume_new\20230120_methane_mixing_ratio_id_9715_aug_2
20230121,id_2774,yes,augmented,18.666666666666668,73.74166666666666,4,33,images/plume_new\20230121_methane_mixing_ratio_id_2774_aug_0
20230121,id_2774,yes,augmented,18.666666666666668,73.74166666666666,60,31,images/plume_new\20230121_methane_mixing_ratio_id_2774_aug_1
20230121,id_2774,yes,augmented,18.666666666666668,73.74166666666666,4,31,images/plume_new\20230121_methane_mixing_ratio_id_2774_aug_2
20230121,id_9715,yes,augmented,19.12400000000001,72.886,19,7,images/plume_new\20230121_methane_mixing_ratio_id_9715_aug_0
20230121,id_9715,yes,augmented,19.12400000000001,72.886,45,57,images/plume_new\20230121_methane_mixing_ratio_id_9715_aug_1
20230121,id_9715,yes,augmented,19.12400000000001,72.886,19,57,images/plume_new\20230121_methane_mixing_ratio_id_9715_aug_2
20230121,id_9857,yes,augmented,23.1375,72.495,0,62,images/plume_new\20230121_methane_mixing_ratio_id_9857_aug_0
20230121,id_9857,yes,augmented,23.1375,72.495,64,2,images/plume_new\20230121_methane_mixing_ratio_id_9857_aug_1
20230121,id_9857,yes,augmented,23.1375,72.495,0,2,images/plume_new\20230121_methane_mixing_ratio_id_9857_aug_2
20230122,id_8446,yes,augmented,22.930625,72.536875,56,7,images/plume_new\20230122_methane_mixing_ratio_id_8446_aug_0
20230122,id_8446,yes,augmented,22.930625,72.536875,8,57,images/plume_new\20230122_methane_mixing_ratio_id_8446_aug_1
20230122,id_8446,yes,augmented,22.930625,72.536875,56,57,images/plume_new\20230122_methane_mixing_ratio_id_8446_aug_2
20230123,id_1988,yes,augmented,22.045,83.74000000000001,34,6,images/plume_new\20230123_methane_mixing_ratio_id_1988_aug_0
20230123,id_1988,yes,augmented,22.045,83.74000000000001,30,58,images/plume_new\20230123_methane_mixing_ratio_id_1988_aug_1
20230123,id_1988,yes,augmented,22.045,83.74000000000001,34,58,images/plume_new\20230123_methane_mixing_ratio_id_1988_aug_2
20230123,id_4212,yes,augmented,23.7,86.39500000000001,16,50,images/plume_new\20230123_methane_mixing_ratio_id_4212_aug_0
20230123,id_4212,yes,augmented,23.7,86.39500000000001,48,14,images/plume_new\20230123_methane_mixing_ratio_id_4212_aug_1
20230123,id_4212,yes,augmented,23.7,86.39500000000001,16,14,images/plume_new\20230123_methane_mixing_ratio_id_4212_aug_2
20230123,id_9482,yes,augmented,23.95375,90.21875,28,47,images/plume_new\20230123_methane_mixing_ratio_id_9482_aug_0
20230123,id_9482,yes,augmented,23.95375,90.21875,36,17,images/plume_new\20230123_methane_mixing_ratio_id_9482_aug_1
20230123,id_9482,yes,augmented,23.95375,90.21875,28,17,images/plume_new\20230123_methane_mixing_ratio_id_9482_aug_2
20230124,id_0765,yes,augmented,15.605,46.0025,47,20,images/plume_new\20230124_methane_mixing_ratio_id_0765_aug_0
20230124,id_0765,yes,augmented,15.605,46.0025,17,44,images/plume_new\20230124_methane_mixing_ratio_id_0765_aug_1
20230124,id_0765,yes,augmented,15.605,46.0025,47,44,images/plume_new\20230124_methane_mixing_ratio_id_0765_aug_2
20230124,id_1988,yes,augmented,22.045,83.74000000000001,35,7,images/plume_new\20230124_methane_mixing_ratio_id_1988_aug_0
20230124,id_1988,yes,augmented,22.045,83.74000000000001,29,57,images/plume_new\20230124_methane_mixing_ratio_id_1988_aug_1
20230124,id_1988,yes,augmented,22.045,83.74000000000001,35,57,images/plume_new\20230124_methane_mixing_ratio_id_1988_aug_2
20230124,id_3534,yes,augmented,-26.63,29.0225,28,50,images/plume_new\20230124_methane_mixing_ratio_id_3534_aug_0
20230124,id_3534,yes,augmented,-26.63,29.0225,36,14,images/plume_new\20230124_methane_mixing_ratio_id_3534_aug_1
20230124,id_3534,yes,augmented,-26.63,29.0225,28,14,images/plume_new\20230124_methane_mixing_ratio_id_3534_aug_2
20230124,id_5726,yes,augmented,23.60333333333333,86.50999999999999,14,49,images/plume_new\20230124_methane_mixing_ratio_id_5726_aug_0
20230124,id_5726,yes,augmented,23.60333333333333,86.50999999999999,50,15,images/plume_new\20230124_methane_mixing_ratio_id_5726_aug_1
20230124,id_5726,yes,augmented,23.60333333333333,86.50999999999999,14,15,images/plume_new\20230124_methane_mixing_ratio_id_5726_aug_2
20230124,id_9482,yes,augmented,23.95375,90.21875,22,58,images/plume_new\20230124_methane_mixing_ratio_id_9482_aug_0
20230124,id_9482,yes,augmented,23.95375,90.21875,42,6,images/plume_new\20230124_methane_mixing_ratio_id_9482_aug_1
20230124,id_9482,yes,augmented,23.95375,90.21875,22,6,images/plume_new\20230124_methane_mixing_ratio_id_9482_aug_2
20230125,id_0080,yes,augmented,23.21333333333333,90.78,4,16,images/plume_new\20230125_methane_mixing_ratio_id_0080_aug_0
20230125,id_0080,yes,augmented,23.21333333333333,90.78,60,48,images/plume_new\20230125_methane_mixing_ratio_id_0080_aug_1
20230125,id_0080,yes,augmented,23.21333333333333,90.78,4,48,images/plume_new\20230125_methane_mixing_ratio_id_0080_aug_2
20230125,id_7566,yes,augmented,23.802,90.261,19,53,images/plume_new\20230125_methane_mixing_ratio_id_7566_aug_0
20230125,id_7566,yes,augmented,23.802,90.261,45,11,images/plume_new\20230125_methane_mixing_ratio_id_7566_aug_1
20230125,id_7566,yes,augmented,23.802,90.261,19,11,images/plume_new\20230125_methane_mixing_ratio_id_7566_aug_2
20230126,id_6675,yes,augmented,31.52875,74.330625,40,49,images/plume_new\20230126_methane_mixing_ratio_id_6675_aug_0
20230126,id_6675,yes,augmented,31.52875,74.330625,24,15,images/plume_new\20230126_methane_mixing_ratio_id_6675_aug_1
20230126,id_6675,yes,augmented,31.52875,74.330625,40,15,images/plume_new\20230126_methane_mixing_ratio_id_6675_aug_2
20230127,id_0013,yes,augmented,37.71666666666667,61.73666666666666,21,38,images/plume_new\20230127_methane_mixing_ratio_id_0013_aug_0
20230127,id_0013,yes,augmented,37.71666666666667,61.73666666666666,43,26,images/plume_new\20230127_methane_mixing_ratio_id_0013_aug_1
20230127,id_0013,yes,augmented,37.71666666666667,61.73666666666666,21,26,images/plume_new\20230127_methane_mixing_ratio_id_0013_aug_2
20230127,id_2274,yes,augmented,28.51,77.44239999999999,8,75,images/plume_new\20230127_methane_mixing_ratio_id_2274_aug_0
20230127,id_2274,yes,augmented,28.51,77.44239999999999,56,-11,images/plume_new\20230127_methane_mixing_ratio_id_2274_aug_1
20230127,id_2274,yes,augmented,28.51,77.44239999999999,8,-11,images/plume_new\20230127_methane_mixing_ratio_id_2274_aug_2
20230127,id_6675,yes,augmented,31.52875,74.330625,40,46,images/plume_new\20230127_methane_mixing_ratio_id_6675_aug_0
20230127,id_6675,yes,augmented,31.52875,74.330625,24,18,images/plume_new\20230127_methane_mixing_ratio_id_6675_aug_1
20230127,id_6675,yes,augmented,31.52875,74.330625,40,18,images/plume_new\20230127_methane_mixing_ratio_id_6675_aug_2
20230128,id_2274,yes,augmented,28.51,77.44239999999999,24,58,images/plume_new\20230128_methane_mixing_ratio_id_2274_aug_0
20230128,id_2274,yes,augmented,28.51,77.44239999999999,40,6,images/plume_new\20230128_methane_mixing_ratio_id_2274_aug_1
20230128,id_2274,yes,augmented,28.51,77.44239999999999,24,6,images/plume_new\20230128_methane_mixing_ratio_id_2274_aug_2
20230128,id_6546,yes,augmented,21.06,84.93666666666667,7,13,images/plume_new\20230128_methane_mixing_ratio_id_6546_aug_0
20230128,id_6546,yes,augmented,21.06,84.93666666666667,57,51,images/plume_new\20230128_methane_mixing_ratio_id_6546_aug_1
20230128,id_6546,yes,augmented,21.06,84.93666666666667,7,51,images/plume_new\20230128_methane_mixing_ratio_id_6546_aug_2
20230128,id_7820,yes,augmented,17.475,78.58,38,63,images/plume_new\20230128_methane_mixing_ratio_id_7820_aug_0
20230128,id_7820,yes,augmented,17.475,78.58,26,1,images/plume_new\20230128_methane_mixing_ratio_id_7820_aug_1
20230128,id_7820,yes,augmented,17.475,78.58,38,1,images/plume_new\20230128_methane_mixing_ratio_id_7820_aug_2
20230129,id_4287,yes,augmented,23.76333333333333,86.39666666666666,17,48,images/plume_new\20230129_methane_mixing_ratio_id_4287_aug_0
20230129,id_4287,yes,augmented,23.76333333333333,86.39666666666666,47,16,images/plume_new\20230129_methane_mixing_ratio_id_4287_aug_1
20230129,id_4287,yes,augmented,23.76333333333333,86.39666666666666,17,16,images/plume_new\20230129_methane_mixing_ratio_id_4287_aug_2
20230129,id_6464,yes,augmented,27.0075,81.03999999999999,43,-2,images/plume_new\20230129_methane_mixing_ratio_id_6464_aug_0
20230129,id_6464,yes,augmented,27.0075,81.03999999999999,21,66,images/plume_new\20230129_methane_mixing_ratio_id_6464_aug_1
20230129,id_6464,yes,augmented,27.0075,81.03999999999999,43,66,images/plume_new\20230129_methane_mixing_ratio_id_6464_aug_2
20230130,id_7566,yes,augmented,23.802,90.261,19,58,images/plume_new\20230130_methane_mixing_ratio_id_7566_aug_0
20230130,id_7566,yes,augmented,23.802,90.261,45,6,images/plume_new\20230130_methane_mixing_ratio_id_7566_aug_1
20230130,id_7566,yes,augmented,23.802,90.261,19,6,images/plume_new\20230130_methane_mixing_ratio_id_7566_aug_2
20230131,id_6675,yes,augmented,31.52875,74.330625,41,47,images/plume_new\20230131_methane_mixing_ratio_id_6675_aug_0
20230131,id_6675,yes,augmented,31.52875,74.330625,23,17,images/plume_new\20230131_methane_mixing_ratio_id_6675_aug_1
20230131,id_6675,yes,augmented,31.52875,74.330625,41,17,images/plume_new\20230131_methane_mixing_ratio_id_6675_aug_2
20230202,id_3510,yes,augmented,37.57,62.0,17,44,images/plume_new\20230202_methane_mixing_ratio_id_3510_aug_0
20230202,id_3510,yes,augmented,37.57,62.0,47,20,images/plume_new\20230202_methane_mixing_ratio_id_3510_aug_1
20230202,id_3510,yes,augmented,37.57,62.0,17,20,images/plume_new\20230202_methane_mixing_ratio_id_3510_aug_2
20230202,id_4928,yes,augmented,38.63363636363636,54.23636363636364,48,4,images/plume_new\20230202_methane_mixing_ratio_id_4928_aug_0
20230202,id_4928,yes,augmented,38.63363636363636,54.23636363636364,16,60,images/plume_new\20230202_methane_mixing_ratio_id_4928_aug_1
20230202,id_4928,yes,augmented,38.63363636363636,54.23636363636364,48,60,images/plume_new\20230202_methane_mixing_ratio_id_4928_aug_2
20230204,id_2884,yes,augmented,23.565,90.765,12,3,images/plume_new\20230204_methane_mixing_ratio_id_2884_aug_0
20230204,id_2884,yes,augmented,23.565,90.765,52,61,images/plume_new\20230204_methane_mixing_ratio_id_2884_aug_1
20230204,id_2884,yes,augmented,23.565,90.765,12,61,images/plume_new\20230204_methane_mixing_ratio_id_2884_aug_2
20230204,id_4127,yes,augmented,16.86,96.08,20,52,images/plume_new\20230204_methane_mixing_ratio_id_4127_aug_0
20230204,id_4127,yes,augmented,16.86,96.08,44,12,images/plume_new\20230204_methane_mixing_ratio_id_4127_aug_1
20230204,id_4127,yes,augmented,16.86,96.08,20,12,images/plume_new\20230204_methane_mixing_ratio_id_4127_aug_2
20230204,id_8970,yes,augmented,31.4,-103.415,37,40,images/plume_new\20230204_methane_mixing_ratio_id_8970_aug_0
20230204,id_8970,yes,augmented,31.4,-103.415,27,24,images/plume_new\20230204_methane_mixing_ratio_id_8970_aug_1
20230204,id_8970,yes,augmented,31.4,-103.415,37,24,images/plume_new\20230204_methane_mixing_ratio_id_8970_aug_2
20230205,id_2774,yes,augmented,18.666666666666668,73.74166666666666,5,29,images/plume_new\20230205_methane_mixing_ratio_id_2774_aug_0
20230205,id_2774,yes,augmented,18.666666666666668,73.74166666666666,59,35,images/plume_new\20230205_methane_mixing_ratio_id_2774_aug_1
20230205,id_2774,yes,augmented,18.666666666666668,73.74166666666666,5,35,images/plume_new\20230205_methane_mixing_ratio_id_2774_aug_2
20230205,id_4803,yes,augmented,21.69,39.3,25,6,images/plume_new\20230205_methane_mixing_ratio_id_4803_aug_0
20230205,id_4803,yes,augmented,21.69,39.3,39,58,images/plume_new\20230205_methane_mixing_ratio_id_4803_aug_1
20230205,id_4803,yes,augmented,21.69,39.3,25,58,images/plume_new\20230205_methane_mixing_ratio_id_4803_aug_2
20230205,id_6148,yes,augmented,23.4375,90.645,9,4,images/plume_new\20230205_methane_mixing_ratio_id_6148_aug_0
20230205,id_6148,yes,augmented,23.4375,90.645,55,60,images/plume_new\20230205_methane_mixing_ratio_id_6148_aug_1
